epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,230.166,0.77943,1.00613,0.62431,0.91359,0.99364,1,0.995,0.84084,0.99364,1,0.995,0.82276,0.79611,1.07875,0.52055,0.931,0.00124892,0.00124892,0.00124892
78,232.742,0.79901,1.01421,0.64204,0.88926,0.99511,1,0.995,0.85534,0.99511,1,0.995,0.81645,0.79019,1.08873,0.5039,0.94267,0.00124342,0.00124342,0.00124342
79,235.431,0.7501,0.91451,0.60862,0.89349,0.99345,1,0.995,0.89265,0.99345,1,0.995,0.83523,0.71086,1.0252,0.46084,0.91062,0.00123791,0.00123791,0.00123791
80,238.086,0.74496,0.8892,0.58535,0.88273,0.9883,1,0.995,0.86009,0.9883,1,0.995,0.83838,0.71266,1.02813,0.49981,0.91014,0.00123241,0.00123241,0.00123241
81,240.68,0.73472,0.91737,0.57145,0.87363,0.98677,1,0.995,0.86972,0.98677,1,0.995,0.83738,0.71136,1.06976,0.51164,0.91214,0.00122691,0.00122691,0.00122691
82,243.406,0.80548,1.02056,0.60411,0.89682,0.98827,0.99809,0.995,0.8616,0.98827,0.99809,0.995,0.83059,0.70999,1.10609,0.48946,0.90414,0.00122141,0.00122141,0.00122141
83,246.034,0.7695,1.18875,0.6308,0.92048,0.97927,1,0.995,0.85078,0.97927,1,0.995,0.82782,0.73772,1.05849,0.52691,0.91594,0.00121591,0.00121591,0.00121591
84,248.709,0.77522,1.08104,0.61049,0.92365,0.97746,1,0.995,0.83526,0.97746,1,0.995,0.8192,0.74876,1.091,0.51328,0.92109,0.00121041,0.00121041,0.00121041
85,251.294,0.76768,0.93345,0.58736,0.904,0.98246,1,0.995,0.85437,0.98246,1,0.995,0.81406,0.74203,1.11761,0.49242,0.92392,0.00120491,0.00120491,0.00120491
86,253.858,0.73379,0.96985,0.58074,0.87961,0.99005,1,0.995,0.88108,0.99005,1,0.995,0.80842,0.73443,1.10006,0.47822,0.93032,0.00119941,0.00119941,0.00119941
87,256.6,0.76014,0.95009,0.58402,0.89702,0.99211,1,0.995,0.88124,0.99211,1,0.995,0.83241,0.71466,1.044,0.47475,0.91877,0.00119391,0.00119391,0.00119391
88,259.219,0.73283,0.90215,0.56692,0.89103,0.98881,1,0.995,0.87062,0.98881,1,0.995,0.83101,0.69664,1.00074,0.46882,0.91321,0.0011884,0.0011884,0.0011884
89,261.819,0.7316,0.95156,0.57193,0.8841,0.98639,1,0.995,0.88103,0.98639,1,0.995,0.83637,0.67304,1.0044,0.45853,0.9037,0.0011829,0.0011829,0.0011829
90,264.443,0.72257,1.03526,0.53629,0.89801,0.98105,1,0.995,0.8813,0.98105,1,0.995,0.83505,0.6857,1.0984,0.4815,0.90818,0.0011774,0.0011774,0.0011774
91,267.059,0.77704,0.92735,0.59784,0.90586,0.97672,1,0.995,0.85547,0.97672,1,0.995,0.82602,0.70076,1.05866,0.51307,0.9134,0.0011719,0.0011719,0.0011719
92,269.71,0.80927,0.90476,0.58765,0.89387,0.97864,1,0.995,0.85699,0.97864,1,0.995,0.7926,0.71214,1.13224,0.52075,0.91765,0.0011664,0.0011664,0.0011664
93,272.32,0.69747,0.86808,0.55744,0.87901,0.96993,1,0.995,0.8391,0.96993,1,0.995,0.78651,0.71741,1.13747,0.5221,0.92156,0.0011609,0.0011609,0.0011609
94,274.945,0.75,1.01637,0.54105,0.90258,0.89266,1,0.958,0.7939,0.89266,1,0.958,0.70548,0.78139,1.38953,0.58104,0.94129,0.0011554,0.0011554,0.0011554
