epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,250.275,0.65232,0.82763,0.51739,0.89557,0.99589,1,0.995,0.83668,0.99589,1,0.995,0.82031,0.63676,0.82564,0.43864,0.91738,0.00144145,0.00144145,0.00144145
43,256.674,0.61681,0.72599,0.47944,0.88796,0.99436,1,0.995,0.85376,0.99436,1,0.995,0.83001,0.61053,0.7485,0.4136,0.91502,0.00143595,0.00143595,0.00143595
44,263,0.65039,0.8284,0.48225,0.89163,0.9895,0.99741,0.995,0.87983,0.9895,0.99741,0.995,0.84107,0.54781,0.7463,0.39511,0.88179,0.00143045,0.00143045,0.00143045
45,269.26,0.69139,0.81955,0.47927,0.90957,0.98383,0.99852,0.99452,0.84499,0.98383,0.99852,0.99452,0.82657,0.59227,0.77196,0.41316,0.90588,0.00142495,0.00142495,0.00142495
46,275.293,0.69892,0.84121,0.49999,0.8986,0.99417,1,0.995,0.84432,0.99417,1,0.995,0.83032,0.57438,0.76277,0.39616,0.90246,0.00141945,0.00141945,0.00141945
47,281.272,0.66647,0.83095,0.4847,0.9024,0.99504,1,0.995,0.83348,0.99504,1,0.995,0.84588,0.58683,0.73601,0.38933,0.90227,0.00141395,0.00141395,0.00141395
48,287.425,0.6601,0.82981,0.46541,0.90406,0.99552,1,0.995,0.8402,0.99552,1,0.995,0.83731,0.5986,0.74953,0.39912,0.88631,0.00140845,0.00140845,0.00140845
49,293.335,0.61455,0.78823,0.46483,0.87406,0.99536,1,0.995,0.86263,0.99536,1,0.995,0.8485,0.60418,0.72512,0.41562,0.89869,0.00140295,0.00140295,0.00140295
50,299.377,0.66529,0.87282,0.4863,0.90305,0.99507,1,0.995,0.8468,0.99507,1,0.995,0.84528,0.59658,0.73646,0.40765,0.89147,0.00139745,0.00139745,0.00139745
51,305.43,0.67522,0.84005,0.46116,0.89566,0.99175,1,0.995,0.86099,0.99175,1,0.995,0.83965,0.56842,0.70079,0.38705,0.90255,0.00139195,0.00139195,0.00139195
